run_id,parameter,t,step_no,value
current_run,param_temp,2198,8,99.858119
current_run,param_temp,2199,8,100.183269
current_run,param_temp,2200,8,100.579494
current_run,param_temp,2201,8,99.946022
current_run,param_temp,2202,8,100.885009
current_run,param_temp,2203,8,100.615904
current_run,param_temp,2204,8,100.185322
current_run,param_temp,2205,8,100.57882
current_run,param_temp,2206,8,100.366618
current_run,param_temp,2207,8,100.749646
current_run,param_temp,2208,8,100.164876
current_run,param_temp,2209,8,100.212783
current_run,param_temp,2210,8,100.303763
current_run,param_temp,2211,8,100.298672
current_run,param_temp,2212,8,100.186495
current_run,param_temp,2213,8,100.188166
current_run,param_temp,2214,8,100.606348
current_run,param_temp,2215,8,100.45266
current_run,param_temp,2216,8,99.985557
current_run,param_temp,2217,8,100.16266
current_run,param_temp,2218,8,100.429259
current_run,param_temp,2219,8,100.069589
current_run,param_temp,2220,8,100.232655
current_run,param_temp,2221,8,100.242404
current_run,param_temp,2222,8,100.246636
current_run,param_temp,2223,8,100.665394
current_run,param_temp,2224,8,100.378648
current_run,param_temp,2225,8,100.326473
current_run,param_temp,2226,8,99.888846
current_run,param_temp,2227,8,100.164584
current_run,param_temp,2228,8,100.331338
current_run,param_temp,2229,8,100.675074
current_run,param_temp,2230,8,100.239826
current_run,param_temp,2231,8,100.353119
current_run,param_temp,2232,8,100.426804
current_run,param_temp,2233,8,100.024685
current_run,param_temp,2234,8,99.921833
current_run,param_temp,2235,8,100.525066
current_run,param_temp,2236,8,100.121095
current_run,param_temp,2237,8,100.46518
current_run,param_temp,2238,8,99.972705
current_run,param_temp,2239,8,100.33639
current_run,param_temp,2240,8,100.270104
current_run,param_temp,2241,8,100.346151
current_run,param_temp,2242,8,100.221509
current_run,param_temp,2243,8,99.966195
current_run,param_temp,2244,8,100.769455
current_run,param_temp,2245,8,100.19046
current_run,param_temp,2246,8,99.9782
current_run,param_temp,2247,8,100.589716
current_run,param_temp,2248,8,100.184498
current_run,param_temp,2249,8,100.156428
current_run,param_temp,2250,8,100.329513
current_run,param_temp,2251,8,100.19431
current_run,param_temp,2252,8,100.257191
current_run,param_temp,2253,8,100.66862
current_run,param_temp,2254,8,99.999802
current_run,param_temp,2255,8,100.688966
current_run,param_temp,2256,8,100.594865
current_run,param_temp,2257,8,100.278617
current_run,param_temp,2258,8,99.953617
current_run,param_temp,2259,8,100.294957
current_run,param_temp,2260,8,99.934857
current_run,param_temp,2261,8,100.514961
current_run,param_temp,2262,8,99.973661
current_run,param_temp,2263,8,100.566411
current_run,param_temp,2264,8,100.428335
current_run,param_temp,2265,8,100.342541
current_run,param_temp,2266,8,100.447816
current_run,param_temp,2267,8,100.388569
current_run,param_temp,2268,8,100.036438
current_run,param_temp,2269,8,100.951571
current_run,param_temp,2270,8,100.415113
current_run,param_temp,2271,8,99.948611
current_run,param_temp,2272,8,100.501275
current_run,param_temp,2273,8,100.382469
current_run,param_temp,2274,8,100.456267
current_run,param_temp,2275,8,100.207447
current_run,param_temp,2276,8,100.481565
current_run,param_temp,2277,8,100.126114
current_run,param_temp,2278,8,100.139842
current_run,param_temp,2279,8,100.470123
current_run,param_temp,2280,8,100.163782
current_run,param_temp,2281,8,100.448929
current_run,param_temp,2282,8,100.222778
current_run,param_temp,2283,8,100.795169
current_run,param_temp,2284,8,100.077933
current_run,param_temp,2285,8,100.333168
current_run,param_temp,2286,8,100.20754
current_run,param_temp,2287,8,100.386963
current_run,param_temp,2288,8,100.110551
current_run,param_temp,2289,8,100.322652
current_run,param_temp,2290,8,100.191402
current_run,param_temp,2291,8,100.274654
current_run,param_temp,2292,8,100.578654
current_run,param_temp,2293,8,99.990565
current_run,param_temp,2294,8,100.360882
current_run,param_temp,2295,8,100.535136
current_run,param_temp,2296,8,100.465648
current_run,param_temp,2297,8,100.235887
current_run,param_temp,2298,8,100.12555
current_run,param_temp,2299,8,100.268701
current_run,param_temp,2300,8,100.396841
current_run,param_temp,2301,8,100.115339
current_run,param_temp,2302,8,100.216836
current_run,param_temp,2303,8,100.194828
current_run,param_temp,2304,8,100.128125
current_run,param_temp,2305,8,100.319452
current_run,param_temp,2306,8,100.523423
current_run,param_temp,2307,8,100.476877
current_run,param_temp,2308,8,100.52431
current_run,param_temp,2309,8,99.942997
current_run,param_temp,2310,8,100.463217
current_run,param_temp,2311,8,99.728914
current_run,param_temp,2312,8,100.668491
current_run,param_temp,2313,8,100.477053
current_run,param_temp,2314,8,100.435437
current_run,param_temp,2315,8,100.210264
current_run,param_temp,2316,8,99.842238
current_run,param_temp,2317,8,100.359937
current_run,param_temp,2318,8,100.408735
current_run,param_temp,2319,8,100.185533
current_run,param_temp,2320,8,100.469229
current_run,param_temp,2321,8,100.167331
current_run,param_temp,2322,8,100.175824
current_run,param_temp,2323,8,100.413279
current_run,param_temp,2324,8,100.685744
current_run,param_temp,2325,8,100.432008
current_run,param_temp,2326,8,100.252904
current_run,param_temp,2327,8,100.669374
current_run,param_temp,2328,8,100.516482
current_run,param_temp,2329,8,100.511399
current_run,param_temp,2330,8,100.055148
current_run,param_temp,2331,8,100.111069
current_run,param_temp,2332,8,99.740507
current_run,param_temp,2333,8,100.037546
current_run,param_temp,2334,8,100.131476
current_run,param_temp,2335,8,100.253484
current_run,param_temp,2336,8,100.154158
current_run,param_temp,2337,8,100.200303
current_run,param_temp,2338,8,100.653428
current_run,param_temp,2339,8,100.287819
current_run,param_temp,2340,8,100.413204
current_run,param_temp,2341,8,100.847597
current_run,param_temp,2342,8,99.901275
current_run,param_temp,2343,8,100.276286
current_run,param_temp,2344,8,100.461634
current_run,param_temp,2345,8,100.206943
current_run,param_temp,2346,8,100.385992
current_run,param_temp,2347,8,100.520745
current_run,param_temp,2348,8,100.775517
current_run,param_temp,2349,8,100.49828
current_run,param_temp,2350,8,100.03659
current_run,param_temp,2351,8,99.962415
current_run,param_temp,2352,8,100.774177
current_run,param_temp,2353,8,100.329452
current_run,param_temp,2354,8,100.151937
current_run,param_temp,2355,8,100.499358
current_run,param_temp,2356,8,99.992796
current_run,param_temp,2357,8,100.463427
current_run,param_temp,2358,8,100.356962
current_run,param_temp,2359,8,100.024636
current_run,param_temp,2360,8,100.332276
current_run,param_temp,2361,8,100.188674
current_run,param_temp,2362,8,100.221689
current_run,param_temp,2363,8,99.972217
current_run,param_temp,2364,8,100.750548
current_run,param_temp,2365,8,100.4076
current_run,param_temp,2366,8,100.051808
current_run,param_temp,2367,8,100.3664
current_run,param_temp,2368,8,100.524785
current_run,param_temp,2369,8,100.125495
current_run,param_temp,2370,8,100.280389
current_run,param_temp,2371,8,100.277326
current_run,param_temp,2372,8,100.714081
current_run,param_temp,2373,8,101.039314
current_run,param_temp,2374,8,100.315302
current_run,param_temp,2375,8,100.398687
current_run,param_temp,2376,8,100.759871
current_run,param_temp,2377,8,100.405951
current_run,param_temp,2378,8,100.536319
current_run,param_temp,2379,8,100.278304
current_run,param_temp,2380,8,100.615578
current_run,param_temp,2381,8,100.715105
current_run,param_temp,2382,8,100.341976
current_run,param_temp,2383,8,100.35459
current_run,param_temp,2384,8,100.350209
current_run,param_temp,2385,8,100.348821
current_run,param_temp,2386,8,100.426948
current_run,param_temp,2387,8,100.316857
current_run,param_temp,2388,8,100.405679
current_run,param_temp,2389,8,100.070839
current_run,param_temp,2390,8,100.272924
current_run,param_temp,2391,8,100.636097
current_run,param_temp,2392,8,100.59605
current_run,param_temp,2393,8,100.561284
current_run,param_temp,2394,8,100.40109
current_run,param_temp,2395,8,100.160621
current_run,param_temp,2396,8,100.297107
current_run,param_temp,2397,8,100.653539
current_run,param_temp,2398,8,100.407482
current_run,param_temp,2399,8,100.363958
current_run,param_temp,2400,9,100.253166
current_run,param_temp,2401,9,100.180668
current_run,param_temp,2402,9,100.26905
current_run,param_temp,2403,9,99.659006
current_run,param_temp,2404,9,100.160931
current_run,param_temp,2405,9,100.138233
current_run,param_temp,2406,9,100.025679
current_run,param_temp,2407,9,99.977194
current_run,param_temp,2408,9,99.3632
current_run,param_temp,2409,9,100.009496
current_run,param_temp,2410,9,99.777901
current_run,param_temp,2411,9,100.155486
current_run,param_temp,2412,9,99.98382
current_run,param_temp,2413,9,99.783503
current_run,param_temp,2414,9,99.889169
current_run,param_temp,2415,9,99.861283
current_run,param_temp,2416,9,99.95772
current_run,param_temp,2417,9,100.559059
current_run,param_temp,2418,9,100.310063
current_run,param_temp,2419,9,100.141448
current_run,param_temp,2420,9,100.423936
current_run,param_temp,2421,9,100.258696
current_run,param_temp,2422,9,100.038368
current_run,param_temp,2423,9,100.49299
current_run,param_temp,2424,9,100.481735
current_run,param_temp,2425,9,100.435947
current_run,param_temp,2426,9,100.21129
current_run,param_temp,2427,9,99.732786
current_run,param_temp,2428,9,99.893954
current_run,param_temp,2429,9,100.123903
current_run,param_temp,2430,9,100.096093
current_run,param_temp,2431,9,100.154342
current_run,param_temp,2432,9,100.706006
current_run,param_temp,2433,9,100.377438
current_run,param_temp,2434,9,99.775585
current_run,param_temp,2435,9,100.418743
current_run,param_temp,2436,9,100.376987
current_run,param_temp,2437,9,99.881853
current_run,param_temp,2438,9,99.974653
current_run,param_temp,2439,9,100.21309
current_run,param_temp,2440,9,99.92283
current_run,param_temp,2441,9,100.161704
current_run,param_temp,2442,9,100.528548
current_run,param_temp,2443,9,100.216848
current_run,param_temp,2444,9,100.008034
current_run,param_temp,2445,9,99.841479
current_run,param_temp,2446,9,99.882233
current_run,param_temp,2447,9,100.363793
current_run,param_temp,2448,9,100.155767
current_run,param_temp,2449,9,100.063574
current_run,param_temp,2450,9,99.91763
current_run,param_temp,2451,9,99.918018
current_run,param_temp,2452,9,100.021864
current_run,param_temp,2453,9,100.300939
current_run,param_temp,2454,9,100.448086
current_run,param_temp,2455,9,100.1261
current_run,param_temp,2456,9,99.635144
current_run,param_temp,2457,9,99.910407
current_run,param_temp,2458,9,100.278972
current_run,param_temp,2459,9,100.308899
current_run,param_temp,2460,9,100.547476
current_run,param_temp,2461,9,99.876144
current_run,param_temp,2462,9,99.592064
current_run,param_temp,2463,9,99.713494
current_run,param_temp,2464,9,100.647387
current_run,param_temp,2465,9,100.279124
current_run,param_temp,2466,9,99.723993
current_run,param_temp,2467,9,100.377546
current_run,param_temp,2468,9,99.912335
current_run,param_temp,2469,9,100.327787
current_run,param_temp,2470,9,100.340202
current_run,param_temp,2471,9,100.066213
current_run,param_temp,2472,9,99.973983
current_run,param_temp,2473,9,100.273781
current_run,param_temp,2474,9,100.050257
current_run,param_temp,2475,9,100.257504
current_run,param_temp,2476,9,100.129368
current_run,param_temp,2477,9,100.324176
current_run,param_temp,2478,9,100.276107
current_run,param_temp,2479,9,100.192861
current_run,param_temp,2480,9,100.163026
current_run,param_temp,2481,9,99.76497
current_run,param_temp,2482,9,100.38145
current_run,param_temp,2483,9,99.709398
current_run,param_temp,2484,9,99.987897
current_run,param_temp,2485,9,100.157542
current_run,param_temp,2486,9,100.051347
current_run,param_temp,2487,9,100.278942
current_run,param_temp,2488,9,100.065701
current_run,param_temp,2489,9,99.937533
current_run,param_temp,2490,9,100.21484
current_run,param_temp,2491,9,100.11285
current_run,param_temp,2492,9,99.804777
current_run,param_temp,2493,9,100.570105
current_run,param_temp,2494,9,100.186715
current_run,param_temp,2495,9,100.149431
current_run,param_temp,2496,9,100.321714
current_run,param_temp,2497,9,99.664141
current_run,param_temp,2498,9,100.474026
current_run,param_temp,2499,9,100.033207
current_run,param_temp,2500,9,99.797385
current_run,param_temp,2501,9,100.382667
current_run,param_temp,2502,9,100.010973
current_run,param_temp,2503,9,100.218721
current_run,param_temp,2504,9,100.495011
current_run,param_temp,2505,9,100.097823
current_run,param_temp,2506,9,100.218644
current_run,param_temp,2507,9,100.137311
current_run,param_temp,2508,9,99.8601
current_run,param_temp,2509,9,100.019809
current_run,param_temp,2510,9,99.69117
current_run,param_temp,2511,9,99.815575
current_run,param_temp,2512,9,99.966298
current_run,param_temp,2513,9,99.918283
current_run,param_temp,2514,9,100.536043
current_run,param_temp,2515,9,100.282713
current_run,param_temp,2516,9,100.159809
current_run,param_temp,2517,9,100.380969
current_run,param_temp,2518,9,100.40619
current_run,param_temp,2519,9,99.97024
current_run,param_temp,2520,9,100.416389
current_run,param_temp,2521,9,100.191753
current_run,param_temp,2522,9,99.973203
current_run,param_temp,2523,9,99.83798
current_run,param_temp,2524,9,100.185983
current_run,param_temp,2525,9,100.248583
current_run,param_temp,2526,9,100.071613
current_run,param_temp,2527,9,100.027772
current_run,param_temp,2528,9,100.11124
current_run,param_temp,2529,9,100.432209
current_run,param_temp,2530,9,100.377389
current_run,param_temp,2531,9,99.988187
current_run,param_temp,2532,9,100.716958
current_run,param_temp,2533,9,100.336306
current_run,param_temp,2534,9,99.722291
current_run,param_temp,2535,9,100.211917
current_run,param_temp,2536,9,100.494237
current_run,param_temp,2537,9,100.198506
current_run,param_temp,2538,9,100.385981
current_run,param_temp,2539,9,100.204876
current_run,param_temp,2540,9,100.221902
current_run,param_temp,2541,9,100.0842
current_run,param_temp,2542,9,99.836284
current_run,param_temp,2543,9,100.006856
current_run,param_temp,2544,9,100.079066
current_run,param_temp,2545,9,99.880476
current_run,param_temp,2546,9,100.577331
current_run,param_temp,2547,9,99.969419
current_run,param_temp,2548,9,100.474568
current_run,param_temp,2549,9,100.26443
current_run,param_temp,2550,9,100.136756
current_run,param_temp,2551,9,100.391824
current_run,param_temp,2552,9,100.369843
current_run,param_temp,2553,9,99.901903
current_run,param_temp,2554,9,100.35368
current_run,param_temp,2555,9,100.004061
current_run,param_temp,2556,9,100.361846
current_run,param_temp,2557,9,99.705083
current_run,param_temp,2558,9,99.619006
current_run,param_temp,2559,9,99.973139
current_run,param_temp,2560,9,100.060231
current_run,param_temp,2561,9,100.303493
current_run,param_temp,2562,9,100.240582
current_run,param_temp,2563,9,99.510458
current_run,param_temp,2564,9,100.319327
current_run,param_temp,2565,9,100.038299
current_run,param_temp,2566,9,100.288186
current_run,param_temp,2567,9,100.168458
current_run,param_temp,2568,9,100.213065
current_run,param_temp,2569,9,99.864911
current_run,param_temp,2570,9,100.043275
current_run,param_temp,2571,9,99.925443
current_run,param_temp,2572,9,100.447378
current_run,param_temp,2573,9,100.361237
current_run,param_temp,2574,9,100.126534
current_run,param_temp,2575,9,100.614218
current_run,param_temp,2576,9,100.058384
current_run,param_temp,2577,9,100.15338
current_run,param_temp,2578,9,100.275599
current_run,param_temp,2579,9,99.784149
current_run,param_temp,2580,9,100.380855
current_run,param_temp,2581,9,99.951421
current_run,param_temp,2582,9,100.454825
current_run,param_temp,2583,9,100.296637
current_run,param_temp,2584,9,100.003831
current_run,param_temp,2585,9,100.329811
current_run,param_temp,2586,9,100.424969
current_run,param_temp,2587,9,99.973162
current_run,param_temp,2588,9,100.168946
current_run,param_temp,2589,9,100.503632
current_run,param_temp,2590,9,100.347458
current_run,param_temp,2591,9,100.599745
current_run,param_temp,2592,9,99.940681
current_run,param_temp,2593,9,100.379301
current_run,param_temp,2594,9,100.000995
current_run,param_temp,2595,9,100.404128
current_run,param_temp,2596,9,99.908007
current_run,param_temp,2597,9,100.062697
current_run,param_temp,2598,9,99.99097
current_run,param_temp,2599,9,100.308397
current_run,param_temp,2600,9,99.97736
current_run,param_temp,2601,9,100.213543
current_run,param_temp,2602,9,100.16584
current_run,param_temp,2603,9,100.793851
current_run,param_temp,2604,9,100.192056
current_run,param_temp,2605,9,100.253296
current_run,param_temp,2606,9,100.597997
current_run,param_temp,2607,9,99.945697
current_run,param_temp,2608,9,99.891242
current_run,param_temp,2609,9,100.482105
current_run,param_temp,2610,9,100.300471
current_run,param_temp,2611,9,99.968986
current_run,param_temp,2612,9,99.61718
current_run,param_temp,2613,9,100.160689
current_run,param_temp,2614,9,99.652822
current_run,param_temp,2615,9,100.398968
current_run,param_temp,2616,9,100.151383
current_run,param_temp,2617,9,100.290931
current_run,param_temp,2618,9,100.256281
current_run,param_temp,2619,9,100.062547
current_run,param_temp,2620,9,100.452925
current_run,param_temp,2621,9,100.022195
current_run,param_temp,2622,9,100.073037
current_run,param_temp,2623,9,100.473531
current_run,param_temp,2624,9,99.675406
current_run,param_temp,2625,9,99.518941
current_run,param_temp,2626,9,100.492455
current_run,param_temp,2627,9,100.22083
current_run,param_temp,2628,9,99.932297
current_run,param_temp,2629,9,100.269234
current_run,param_temp,2630,9,100.311105
current_run,param_temp,2631,9,100.210349
current_run,param_temp,2632,9,100.532408
current_run,param_temp,2633,9,100.267504
current_run,param_temp,2634,9,100.379058
current_run,param_temp,2635,9,100.567061
current_run,param_temp,2636,9,100.13905
current_run,param_temp,2637,9,100.106422
current_run,param_temp,2638,9,100.038018
current_run,param_temp,2639,9,99.984538
current_run,param_temp,2640,9,100.331605
current_run,param_temp,2641,9,100.17376
current_run,param_temp,2642,9,100.472873
current_run,param_temp,2643,9,100.47007
current_run,param_temp,2644,9,100.607415
current_run,param_temp,2645,9,100.003459
current_run,param_temp,2646,9,100.191836
current_run,param_temp,2647,9,100.087228
current_run,param_temp,2648,9,99.785537
current_run,param_temp,2649,9,100.048628
current_run,param_temp,2650,9,99.887338
current_run,param_temp,2651,9,100.277769
current_run,param_temp,2652,9,100.348201
current_run,param_temp,2653,9,100.401724
current_run,param_temp,2654,9,100.408883
current_run,param_temp,2655,9,100.043889
current_run,param_temp,2656,9,100.455489
current_run,param_temp,2657,9,100.431474
current_run,param_temp,2658,9,100.304018
current_run,param_temp,2659,9,100.332936
current_run,param_temp,2660,9,100.08565
current_run,param_temp,2661,9,100.266235
current_run,param_temp,2662,9,100.113595
current_run,param_temp,2663,9,100.076957
current_run,param_temp,2664,9,100.239777
current_run,param_temp,2665,9,99.957661
current_run,param_temp,2666,9,99.931099
current_run,param_temp,2667,9,100.433345
current_run,param_temp,2668,9,100.427903
current_run,param_temp,2669,9,100.182796
current_run,param_temp,2670,9,100.229568
current_run,param_temp,2671,9,99.773586
current_run,param_temp,2672,9,99.965816
current_run,param_temp,2673,9,100.606007
current_run,param_temp,2674,9,99.843472
current_run,param_temp,2675,9,100.2265
current_run,param_temp,2676,9,99.685292
current_run,param_temp,2677,9,99.920216
current_run,param_temp,2678,9,100.035787
current_run,param_temp,2679,9,100.374152
current_run,param_temp,2680,9,99.879599
current_run,param_temp,2681,9,100.55739
current_run,param_temp,2682,9,99.940165
current_run,param_temp,2683,9,100.063618
current_run,param_temp,2684,9,100.141306
current_run,param_temp,2685,9,100.090697
current_run,param_temp,2686,9,100.244578
current_run,param_temp,2687,9,100.248266
current_run,param_temp,2688,9,100.360884
current_run,param_temp,2689,9,100.328176
current_run,param_temp,2690,9,100.235403
current_run,param_temp,2691,9,100.205124
current_run,param_temp,2692,9,100.362665
current_run,param_temp,2693,9,100.143576
current_run,param_temp,2694,9,100.213473
current_run,param_temp,2695,9,100.176291
current_run,param_temp,2696,9,100.480306
current_run,param_temp,2697,9,100.225622
current_run,param_temp,2698,9,100.274302
current_run,param_temp,2699,9,99.865524
current_run,param_temp,2700,10,99.848007
current_run,param_temp,2701,10,99.578137
current_run,param_temp,2702,10,99.783981
current_run,param_temp,2703,10,99.415175
current_run,param_temp,2704,10,99.989858
current_run,param_temp,2705,10,99.606395
current_run,param_temp,2706,10,99.549388
current_run,param_temp,2707,10,99.888801
current_run,param_temp,2708,10,99.853409
current_run,param_temp,2709,10,100.068615
current_run,param_temp,2710,10,99.463926
current_run,param_temp,2711,10,100.012847
current_run,param_temp,2712,10,100.157448
current_run,param_temp,2713,10,99.604488
current_run,param_temp,2714,10,100.345331
current_run,param_temp,2715,10,100.199373
current_run,param_temp,2716,10,100.134863
current_run,param_temp,2717,10,99.990728
current_run,param_temp,2718,10,99.978241
current_run,param_temp,2719,10,99.570308
current_run,param_temp,2720,10,100.244645
current_run,param_temp,2721,10,100.073499
current_run,param_temp,2722,10,100.193651
current_run,param_temp,2723,10,100.10743
current_run,param_temp,2724,10,100.319559
current_run,param_temp,2725,10,99.910699
current_run,param_temp,2726,10,100.146421
current_run,param_temp,2727,10,100.026821
current_run,param_temp,2728,10,99.966137
current_run,param_temp,2729,10,100.024745
current_run,param_temp,2730,10,99.953529
current_run,param_temp,2731,10,99.715803
current_run,param_temp,2732,10,100.021428
current_run,param_temp,2733,10,100.214073
current_run,param_temp,2734,10,99.951532
current_run,param_temp,2735,10,99.789997
current_run,param_temp,2736,10,99.838908
current_run,param_temp,2737,10,99.704745
current_run,param_temp,2738,10,99.940698
current_run,param_temp,2739,10,100.120746
current_run,param_temp,2740,10,100.057019
current_run,param_temp,2741,10,100.417184
current_run,param_temp,2742,10,100.028767
current_run,param_temp,2743,10,100.19781
current_run,param_temp,2744,10,100.217695
current_run,param_temp,2745,10,100.650503
current_run,param_temp,2746,10,100.093107
current_run,param_temp,2747,10,99.939403
current_run,param_temp,2748,10,99.645503
current_run,param_temp,2749,10,99.57661
current_run,param_temp,2750,10,100.14325
current_run,param_temp,2751,10,100.108974
current_run,param_temp,2752,10,99.686217
current_run,param_temp,2753,10,99.459925
current_run,param_temp,2754,10,99.967065
current_run,param_temp,2755,10,99.780268
current_run,param_temp,2756,10,99.939679
current_run,param_temp,2757,10,100.094786
current_run,param_temp,2758,10,99.723534
current_run,param_temp,2759,10,100.013272
current_run,param_temp,2760,10,100.156715
current_run,param_temp,2761,10,100.129921
current_run,param_temp,2762,10,99.754737
current_run,param_temp,2763,10,99.692926
current_run,param_temp,2764,10,100.25384
current_run,param_temp,2765,10,100.036885
current_run,param_temp,2766,10,100.331482
current_run,param_temp,2767,10,100.163239
current_run,param_temp,2768,10,100.386937
current_run,param_temp,2769,10,100.175668
current_run,param_temp,2770,10,99.815263
current_run,param_temp,2771,10,99.981199
current_run,param_temp,2772,10,99.855413
current_run,param_temp,2773,10,99.938281
current_run,param_temp,2774,10,100.15241
current_run,param_temp,2775,10,100.093502
current_run,param_temp,2776,10,99.875782
current_run,param_temp,2777,10,99.967375
current_run,param_temp,2778,10,99.744318
current_run,param_temp,2779,10,99.933628
current_run,param_temp,2780,10,100.217213
current_run,param_temp,2781,10,100.366659
current_run,param_temp,2782,10,99.875669
current_run,param_temp,2783,10,100.188811
current_run,param_temp,2784,10,99.808026
current_run,param_temp,2785,10,100.297794
current_run,param_temp,2786,10,99.940823
current_run,param_temp,2787,10,100.318035
current_run,param_temp,2788,10,99.903542
current_run,param_temp,2789,10,99.523304
current_run,param_temp,2790,10,99.70539
current_run,param_temp,2791,10,100.722095
current_run,param_temp,2792,10,99.975945
current_run,param_temp,2793,10,100.032115
current_run,param_temp,2794,10,100.299137
current_run,param_temp,2795,10,99.692437
current_run,param_temp,2796,10,99.921934
current_run,param_temp,2797,10,99.990619
current_run,param_temp,2798,10,99.894273
current_run,param_temp,2799,10,100.02162
current_run,param_temp,2800,10,99.886813
current_run,param_temp,2801,10,99.768213
current_run,param_temp,2802,10,99.79674
current_run,param_temp,2803,10,99.829201
current_run,param_temp,2804,10,99.583101
current_run,param_temp,2805,10,100.284361
current_run,param_temp,2806,10,100.086592
current_run,param_temp,2807,10,100.209876
current_run,param_temp,2808,10,99.757836
current_run,param_temp,2809,10,100.431641
current_run,param_temp,2810,10,99.736234
current_run,param_temp,2811,10,99.539217
current_run,param_temp,2812,10,99.560065
current_run,param_temp,2813,10,99.804298
current_run,param_temp,2814,10,99.625245
current_run,param_temp,2815,10,100.034137
current_run,param_temp,2816,10,100.556645
current_run,param_temp,2817,10,99.919746
current_run,param_temp,2818,10,100.176103
current_run,param_temp,2819,10,100.23706
current_run,param_temp,2820,10,99.880582
current_run,param_temp,2821,10,100.11052
current_run,param_temp,2822,10,100.197973
current_run,param_temp,2823,10,100.092559
current_run,param_temp,2824,10,99.662337
current_run,param_temp,2825,10,100.304992
current_run,param_temp,2826,10,99.696362
current_run,param_temp,2827,10,100.099997
current_run,param_temp,2828,10,100.332147
current_run,param_temp,2829,10,99.705055
current_run,param_temp,2830,10,99.946664
current_run,param_temp,2831,10,99.763612
current_run,param_temp,2832,10,100.297689
current_run,param_temp,2833,10,99.918015
current_run,param_temp,2834,10,100.394874
current_run,param_temp,2835,10,100.216268
current_run,param_temp,2836,10,100.139882
current_run,param_temp,2837,10,100.320267
current_run,param_temp,2838,10,99.90958
current_run,param_temp,2839,10,99.875691
current_run,param_temp,2840,10,99.736309
current_run,param_temp,2841,10,100.329745
current_run,param_temp,2842,10,99.941781
current_run,param_temp,2843,10,99.983489
current_run,param_temp,2844,10,99.935205
current_run,param_temp,2845,10,100.592426
current_run,param_temp,2846,10,99.673238
current_run,param_temp,2847,10,99.562733
current_run,param_temp,2848,10,99.457144
current_run,param_temp,2849,10,99.78227
current_run,param_temp,2850,10,100.195874
current_run,param_temp,2851,10,100.317127
current_run,param_temp,2852,10,100.099459
current_run,param_temp,2853,10,100.38587
current_run,param_temp,2854,10,99.804293
current_run,param_temp,2855,10,99.849469
current_run,param_temp,2856,10,99.802863
current_run,param_temp,2857,10,100.085558
current_run,param_temp,2858,10,100.016123
current_run,param_temp,2859,10,99.979509
current_run,param_temp,2860,10,100.097027
current_run,param_temp,2861,10,99.827916
current_run,param_temp,2862,10,100.057088
current_run,param_temp,2863,10,99.866192
current_run,param_temp,2864,10,100.236113
current_run,param_temp,2865,10,99.962688
current_run,param_temp,2866,10,100.162022
current_run,param_temp,2867,10,100.600929
current_run,param_temp,2868,10,99.746233
current_run,param_temp,2869,10,100.331126
current_run,param_temp,2870,10,99.671799
current_run,param_temp,2871,10,100.163236
current_run,param_temp,2872,10,100.382138
current_run,param_temp,2873,10,100.399509
current_run,param_temp,2874,10,99.771789
current_run,param_temp,2875,10,100.091104
current_run,param_temp,2876,10,99.66663
current_run,param_temp,2877,10,100.141824
current_run,param_temp,2878,10,100.179321
current_run,param_temp,2879,10,99.803564
current_run,param_temp,2880,10,99.841901
current_run,param_temp,2881,10,100.046767
current_run,param_temp,2882,10,99.542434
current_run,param_temp,2883,10,100.161576
current_run,param_temp,2884,10,99.666721
current_run,param_temp,2885,10,100.398898
current_run,param_temp,2886,10,99.886301
current_run,param_temp,2887,10,99.928964
current_run,param_temp,2888,10,100.131722
current_run,param_temp,2889,10,99.893466
current_run,param_temp,2890,10,100.066986
current_run,param_temp,2891,10,100.222965
current_run,param_temp,2892,10,99.678448
current_run,param_temp,2893,10,99.958707
current_run,param_temp,2894,10,99.944141
current_run,param_temp,2895,10,100.180377
current_run,param_temp,2896,10,100.207065
current_run,param_temp,2897,10,99.85947
current_run,param_temp,2898,10,100.338561
current_run,param_temp,2899,10,100.197376
current_run,param_temp,2900,10,99.732751
current_run,param_temp,2901,10,100.386303
current_run,param_temp,2902,10,99.850765
current_run,param_temp,2903,10,99.798158
current_run,param_temp,2904,10,100.106863
current_run,param_temp,2905,10,100.356815
current_run,param_temp,2906,10,100.144695
current_run,param_temp,2907,10,99.914044
current_run,param_temp,2908,10,100.24611
current_run,param_temp,2909,10,99.762389
current_run,param_temp,2910,10,99.735838
current_run,param_temp,2911,10,100.165619
current_run,param_temp,2912,10,100.170911
current_run,param_temp,2913,10,100.001024
current_run,param_temp,2914,10,99.851767
current_run,param_temp,2915,10,100.274543
current_run,param_temp,2916,10,99.857073
current_run,param_temp,2917,10,99.329022
current_run,param_temp,2918,10,99.959639
current_run,param_temp,2919,10,100.180645
current_run,param_temp,2920,10,100.353034
current_run,param_temp,2921,10,100.245593
current_run,param_temp,2922,10,100.283116
current_run,param_temp,2923,10,99.668914
current_run,param_temp,2924,10,99.981095
current_run,param_temp,2925,10,100.004779
current_run,param_temp,2926,10,100.280182
current_run,param_temp,2927,10,100.448885
current_run,param_temp,2928,10,100.354236
current_run,param_temp,2929,10,99.776456
current_run,param_temp,2930,10,99.685164
current_run,param_temp,2931,10,99.630824
current_run,param_temp,2932,10,100.172283
current_run,param_temp,2933,10,100.281266
